,Time,Protocol,seq
30733,79.762852,UDP1.VIDEO4_ARQ_RES,7405
30734,79.776553,UDP1.VIDEO_REX_REQ_V3,7393
30735,79.78253000000001,UDP1.VIDEO4_ARQ_RES,7374
30736,79.782531,UDP1.VIDEO4_ARQ_RES,7382
30737,79.782531,UDP1.VIDEO4_ARQ_RES,7383
30738,79.802066,UDP1.VIDEO_REX_REQ_V3,7325
30739,79.802066,UDP1.VIDEO_REX_REQ_V3,7378
30740,79.802066,UDP1.VIDEO_REX_REQ_V3,7386
30741,79.802066,UDP1.VIDEO_REX_REQ_V3,7389
30742,79.802066,UDP1.VIDEO_REX_REQ_V3,7397
30743,79.802066,UDP1.VIDEO_REX_REQ_V3,7398
30744,79.802066,UDP1.VIDEO_REX_REQ_V3,7400
30745,79.810076,UDP1.VIDEO4_ARQ_RES,7393
30746,79.827016,UDP1.VIDEO_REX_REQ_V3,7374
30747,79.827016,UDP1.VIDEO_REX_REQ_V3,7383
30748,79.833706,UDP1.VIDEO4_ARQ_RES,7325
30749,79.833706,UDP1.VIDEO4_ARQ_RES,7378
30750,79.833706,UDP1.VIDEO4_ARQ_RES,7386
30751,79.833706,UDP1.VIDEO4_ARQ_RES,7389
30752,79.833706,UDP1.VIDEO4_ARQ_RES,7397
30753,79.833706,UDP1.VIDEO4_ARQ_RES,7398
30754,79.833706,UDP1.VIDEO4_ARQ_RES,7400
30755,79.85229,UDP1.VIDEO_REX_REQ_V3,7407
30756,79.85229,UDP1.VIDEO_REX_REQ_V3,7408
30757,79.85229,UDP1.VIDEO_REX_REQ_V3,7409
30758,79.85229,UDP1.VIDEO_REX_REQ_V3,7410
30759,79.862574,UDP1.VIDEO4_ARQ_RES,7374
30760,79.862574,UDP1.VIDEO4_ARQ_RES,7383
30761,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7378
30762,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7386
30763,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7397
30764,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7400
30765,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7413
30766,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7414
30767,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7415
30768,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7416
30769,79.87859300000001,UDP1.VIDEO_REX_REQ_V3,7417
30770,79.88383499999999,UDP1.VIDEO4_ARQ_RES,7407
30771,79.88383499999999,UDP1.VIDEO4_ARQ_RES,7408
30772,79.88383499999999,UDP1.VIDEO4_ARQ_RES,7409
30773,79.88383499999999,UDP1.VIDEO4_ARQ_RES,7410
30774,79.905546,UDP1.VIDEO_REX_REQ_V3,7374
30775,79.91006999999999,UDP1.VIDEO4_ARQ_RES,7378
30776,79.910071,UDP1.VIDEO4_ARQ_RES,7386
30777,79.910071,UDP1.VIDEO4_ARQ_RES,7397
30778,79.910071,UDP1.VIDEO4_ARQ_RES,7400
30779,79.910071,UDP1.VIDEO4_ARQ_RES,7413
30780,79.910071,UDP1.VIDEO4_ARQ_RES,7414
30781,79.910071,UDP1.VIDEO4_ARQ_RES,7415
30782,79.910071,UDP1.VIDEO4_ARQ_RES,7416
30783,79.910166,UDP1.VIDEO4_ARQ_RES,7417
30784,79.93002,UDP1.VIDEO_REX_REQ_V3,7407
30785,79.93002,UDP1.VIDEO_REX_REQ_V3,7408
30786,79.93002,UDP1.VIDEO_REX_REQ_V3,7409
30787,79.93002,UDP1.VIDEO_REX_REQ_V3,7410
30788,79.943627,UDP1.VIDEO4_ARQ_RES,7374
30789,79.954915,UDP1.VIDEO_REX_REQ_V3,7386
30790,79.954915,UDP1.VIDEO_REX_REQ_V3,7400
30791,79.954915,UDP1.VIDEO_REX_REQ_V3,7413
30792,79.954915,UDP1.VIDEO_REX_REQ_V3,7415
30793,79.954915,UDP1.VIDEO_REX_REQ_V3,7416
30794,79.954915,UDP1.VIDEO_REX_REQ_V3,7417
30795,79.954915,UDP1.VIDEO_REX_REQ_V3,7419
30796,79.954915,UDP1.VIDEO_REX_REQ_V3,7420
30797,79.96221,UDP1.VIDEO4_ARQ_RES,7407
30798,79.962211,UDP1.VIDEO4_ARQ_RES,7408
30799,79.962211,UDP1.VIDEO4_ARQ_RES,7409
30800,79.962211,UDP1.VIDEO4_ARQ_RES,7410
30801,79.980439,UDP1.VIDEO_REX_REQ_V3,7374
30802,79.99248,UDP1.VIDEO4_ARQ_RES,7386
30803,79.99248,UDP1.VIDEO4_ARQ_RES,7400
30804,79.99248,UDP1.VIDEO4_ARQ_RES,7413
30805,79.99248100000001,UDP1.VIDEO4_ARQ_RES,7415
30806,79.99248100000001,UDP1.VIDEO4_ARQ_RES,7416
30807,79.99259,UDP1.VIDEO4_ARQ_RES,7417
30808,79.99259,UDP1.VIDEO4_ARQ_RES,7419
30809,79.99259,UDP1.VIDEO4_ARQ_RES,7420
30810,80.00523299999999,UDP1.VIDEO_REX_REQ_V3,7409
30811,80.011818,UDP1.VIDEO4_ARQ_RES,7374
30812,80.029652,UDP1.VIDEO_REX_REQ_V3,7400
30813,80.029652,UDP1.VIDEO_REX_REQ_V3,7415
30814,80.029652,UDP1.VIDEO_REX_REQ_V3,7416
30815,80.029652,UDP1.VIDEO_REX_REQ_V3,7417
30816,80.029652,UDP1.VIDEO_REX_REQ_V3,7423
30817,80.029652,UDP1.VIDEO_REX_REQ_V3,7424
30818,80.029652,UDP1.VIDEO_REX_REQ_V3,7425
30819,80.029652,UDP1.VIDEO_REX_REQ_V3,7426
30820,80.029652,UDP1.VIDEO_REX_REQ_V3,7429
30821,80.042203,UDP1.VIDEO4_ARQ_RES,7409
30822,80.063749,UDP1.VIDEO4_ARQ_RES,7400
30823,80.063749,UDP1.VIDEO4_ARQ_RES,7415
30824,80.063841,UDP1.VIDEO4_ARQ_RES,7416
30825,80.063841,UDP1.VIDEO4_ARQ_RES,7417
30826,80.063841,UDP1.VIDEO4_ARQ_RES,7423
30827,80.063841,UDP1.VIDEO4_ARQ_RES,7424
30828,80.063841,UDP1.VIDEO4_ARQ_RES,7425
30829,80.06384200000001,UDP1.VIDEO4_ARQ_RES,7426
30830,80.06384200000001,UDP1.VIDEO4_ARQ_RES,7429
30831,80.104522,UDP1.VIDEO_REX_REQ_V3,7400
30832,80.104522,UDP1.VIDEO_REX_REQ_V3,7416
30833,80.104522,UDP1.VIDEO_REX_REQ_V3,7417
30834,80.104522,UDP1.VIDEO_REX_REQ_V3,7423
30835,80.104522,UDP1.VIDEO_REX_REQ_V3,7424
30836,80.104522,UDP1.VIDEO_REX_REQ_V3,7426
30837,80.104522,UDP1.VIDEO_REX_REQ_V3,7429
30838,80.104522,UDP1.VIDEO_REX_REQ_V3,7432
30839,80.104522,UDP1.VIDEO_REX_REQ_V3,7433
30840,80.104522,UDP1.VIDEO_REX_REQ_V3,7434
30841,80.13204499999999,UDP1.VIDEO4_ARQ_RES,7400
30842,80.13204499999999,UDP1.VIDEO4_ARQ_RES,7416
30843,80.132137,UDP1.VIDEO4_ARQ_RES,7417
30844,80.132137,UDP1.VIDEO4_ARQ_RES,7423
30845,80.132137,UDP1.VIDEO4_ARQ_RES,7424
30846,80.132137,UDP1.VIDEO4_ARQ_RES,7426
30847,80.132137,UDP1.VIDEO4_ARQ_RES,7429
30848,80.132137,UDP1.VIDEO4_ARQ_RES,7432
30849,80.132137,UDP1.VIDEO4_ARQ_RES,7433
30850,80.132137,UDP1.VIDEO4_ARQ_RES,7434
30851,80.15485100000001,UDP1.VIDEO_REX_REQ_V3,7436
30852,80.15485100000001,UDP1.VIDEO_REX_REQ_V3,7437
30853,80.180068,UDP1.VIDEO_REX_REQ_V3,7417
30854,80.180068,UDP1.VIDEO_REX_REQ_V3,7424
30855,80.180068,UDP1.VIDEO_REX_REQ_V3,7426
30856,80.180068,UDP1.VIDEO_REX_REQ_V3,7429
30857,80.180068,UDP1.VIDEO_REX_REQ_V3,7432
30858,80.180068,UDP1.VIDEO_REX_REQ_V3,7434
30859,80.182023,UDP1.VIDEO4_ARQ_RES,7436
30860,80.182023,UDP1.VIDEO4_ARQ_RES,7437
30861,80.212592,UDP1.VIDEO4_ARQ_RES,7417
30862,80.212592,UDP1.VIDEO4_ARQ_RES,7424
30863,80.212592,UDP1.VIDEO4_ARQ_RES,7426
30864,80.212592,UDP1.VIDEO4_ARQ_RES,7429
30865,80.212592,UDP1.VIDEO4_ARQ_RES,7432
30866,80.212592,UDP1.VIDEO4_ARQ_RES,7434
30867,80.23097299999999,UDP1.VIDEO_REX_REQ_V3,7436
30868,80.23097299999999,UDP1.VIDEO_REX_REQ_V3,7439
30869,80.23097299999999,UDP1.VIDEO_REX_REQ_V3,7440
30870,80.23097299999999,UDP1.VIDEO_REX_REQ_V3,7441
30871,80.23097299999999,UDP1.VIDEO_REX_REQ_V3,7442
30872,80.23097299999999,UDP1.VIDEO_REX_REQ_V3,7443
30873,80.23097299999999,UDP1.VIDEO_REX_REQ_V3,7444
30874,80.255507,UDP1.VIDEO_REX_REQ_V3,7417
30875,80.255507,UDP1.VIDEO_REX_REQ_V3,7426
30876,80.255507,UDP1.VIDEO_REX_REQ_V3,7429
30877,80.255507,UDP1.VIDEO_REX_REQ_V3,7434
30878,80.262641,UDP1.VIDEO4_ARQ_RES,7436
30879,80.262641,UDP1.VIDEO4_ARQ_RES,7439
30880,80.262641,UDP1.VIDEO4_ARQ_RES,7440
30881,80.262641,UDP1.VIDEO4_ARQ_RES,7441
30882,80.262641,UDP1.VIDEO4_ARQ_RES,7442
30883,80.262641,UDP1.VIDEO4_ARQ_RES,7443
30884,80.262641,UDP1.VIDEO4_ARQ_RES,7444
30885,80.28997700000001,UDP1.VIDEO4_ARQ_RES,7417
30886,80.28997700000001,UDP1.VIDEO4_ARQ_RES,7426
30887,80.289978,UDP1.VIDEO4_ARQ_RES,7429
30888,80.289978,UDP1.VIDEO4_ARQ_RES,7434
30889,80.305944,UDP1.VIDEO_REX_REQ_V3,7436
30890,80.305944,UDP1.VIDEO_REX_REQ_V3,7439
30891,80.305944,UDP1.VIDEO_REX_REQ_V3,7444
30892,80.330957,UDP1.VIDEO_REX_REQ_V3,7417
30893,80.330957,UDP1.VIDEO_REX_REQ_V3,7426
30894,80.330957,UDP1.VIDEO_REX_REQ_V3,7429
30895,80.342464,UDP1.VIDEO4_ARQ_RES,7436
30896,80.342464,UDP1.VIDEO4_ARQ_RES,7439
30897,80.342464,UDP1.VIDEO4_ARQ_RES,7444
30898,80.355801,UDP1.VIDEO_REX_REQ_V3,7447
30899,80.355801,UDP1.VIDEO_REX_REQ_V3,7448
30900,80.355801,UDP1.VIDEO_REX_REQ_V3,7449
30901,80.355801,UDP1.VIDEO_REX_REQ_V3,7450
30902,80.355801,UDP1.VIDEO_REX_REQ_V3,7451
30903,80.355801,UDP1.VIDEO_REX_REQ_V3,7452
30904,80.355801,UDP1.VIDEO_REX_REQ_V3,7453
30905,80.355801,UDP1.VIDEO_REX_REQ_V3,7454
30906,80.355801,UDP1.VIDEO_REX_REQ_V3,7455
30907,80.36235400000001,UDP1.VIDEO4_ARQ_RES,7417
30908,80.36235400000001,UDP1.VIDEO4_ARQ_RES,7426
30909,80.36235400000001,UDP1.VIDEO4_ARQ_RES,7429
30910,80.382192,UDP1.VIDEO_REX_REQ_V3,7436
30911,80.382192,UDP1.VIDEO_REX_REQ_V3,7439
30912,80.390201,UDP1.VIDEO4_ARQ_RES,7447
30913,80.390201,UDP1.VIDEO4_ARQ_RES,7448
30914,80.390283,UDP1.VIDEO4_ARQ_RES,7449
30915,80.390283,UDP1.VIDEO4_ARQ_RES,7450
30916,80.390283,UDP1.VIDEO4_ARQ_RES,7451
30917,80.390283,UDP1.VIDEO4_ARQ_RES,7452
30918,80.390283,UDP1.VIDEO4_ARQ_RES,7453
30919,80.39031899999999,UDP1.VIDEO4_ARQ_RES,7454
30920,80.39031899999999,UDP1.VIDEO4_ARQ_RES,7455
30921,80.40728,UDP1.VIDEO_REX_REQ_V3,7417
30922,80.40728,UDP1.VIDEO_REX_REQ_V3,7426
30923,80.40728,UDP1.VIDEO_REX_REQ_V3,7429
30924,80.40728,UDP1.VIDEO_REX_REQ_V3,7457
30925,80.413675,UDP1.VIDEO4_ARQ_RES,7436
30926,80.413675,UDP1.VIDEO4_ARQ_RES,7439
30927,80.432884,UDP1.VIDEO_REX_REQ_V3,7447
30928,80.432884,UDP1.VIDEO_REX_REQ_V3,7449
30929,80.432884,UDP1.VIDEO_REX_REQ_V3,7450
30930,80.432884,UDP1.VIDEO_REX_REQ_V3,7451
30931,80.432884,UDP1.VIDEO_REX_REQ_V3,7452
30932,80.432884,UDP1.VIDEO_REX_REQ_V3,7453
30933,80.432884,UDP1.VIDEO_REX_REQ_V3,7455
30934,80.442465,UDP1.VIDEO4_ARQ_RES,7417
30935,80.442465,UDP1.VIDEO4_ARQ_RES,7426
30936,80.442465,UDP1.VIDEO4_ARQ_RES,7429
30937,80.442465,UDP1.VIDEO4_ARQ_RES,7457
30938,80.45794699999999,UDP1.VIDEO_REX_REQ_V3,7436
30939,80.45794699999999,UDP1.VIDEO_REX_REQ_V3,7439
30940,80.463036,UDP1.VIDEO4_ARQ_RES,7447
30941,80.463036,UDP1.VIDEO4_ARQ_RES,7449
30942,80.463036,UDP1.VIDEO4_ARQ_RES,7450
30943,80.463036,UDP1.VIDEO4_ARQ_RES,7451
30944,80.463036,UDP1.VIDEO4_ARQ_RES,7452
30945,80.463123,UDP1.VIDEO4_ARQ_RES,7453
30946,80.463123,UDP1.VIDEO4_ARQ_RES,7455
30947,80.483183,UDP1.VIDEO_REX_REQ_V3,7417
30948,80.483183,UDP1.VIDEO_REX_REQ_V3,7426
30949,80.483183,UDP1.VIDEO_REX_REQ_V3,7457
30950,80.483183,UDP1.VIDEO_REX_REQ_V3,7459
30951,80.483183,UDP1.VIDEO_REX_REQ_V3,7460
30952,80.483183,UDP1.VIDEO_REX_REQ_V3,7461
30953,80.483183,UDP1.VIDEO_REX_REQ_V3,7462
30954,80.483183,UDP1.VIDEO_REX_REQ_V3,7463
30955,80.483183,UDP1.VIDEO_REX_REQ_V3,7464
30956,80.483183,UDP1.VIDEO_REX_REQ_V3,7465
30957,80.483183,UDP1.VIDEO_REX_REQ_V3,7466
30958,80.492354,UDP1.VIDEO4_ARQ_RES,7436
30959,80.492355,UDP1.VIDEO4_ARQ_RES,7439
30960,80.508236,UDP1.VIDEO_REX_REQ_V3,7447
30961,80.508236,UDP1.VIDEO_REX_REQ_V3,7449
30962,80.508236,UDP1.VIDEO_REX_REQ_V3,7450
30963,80.508236,UDP1.VIDEO_REX_REQ_V3,7451
30964,80.510752,UDP1.VIDEO4_ARQ_RES,7417
30965,80.510752,UDP1.VIDEO4_ARQ_RES,7426
30966,80.510752,UDP1.VIDEO4_ARQ_RES,7457
30967,80.510752,UDP1.VIDEO4_ARQ_RES,7459
30968,80.510752,UDP1.VIDEO4_ARQ_RES,7460
30969,80.510752,UDP1.VIDEO4_ARQ_RES,7461
30970,80.510752,UDP1.VIDEO4_ARQ_RES,7462
30971,80.510752,UDP1.VIDEO4_ARQ_RES,7463
30972,80.510855,UDP1.VIDEO4_ARQ_RES,7464
30973,80.510855,UDP1.VIDEO4_ARQ_RES,7465
30974,80.510855,UDP1.VIDEO4_ARQ_RES,7466
30975,80.53269,UDP1.VIDEO_REX_REQ_V3,7439
30976,80.542077,UDP1.VIDEO4_ARQ_RES,7447
30977,80.542077,UDP1.VIDEO4_ARQ_RES,7449
30978,80.542077,UDP1.VIDEO4_ARQ_RES,7450
30979,80.542077,UDP1.VIDEO4_ARQ_RES,7451
30980,80.558135,UDP1.VIDEO_REX_REQ_V3,7417
30981,80.558135,UDP1.VIDEO_REX_REQ_V3,7426
30982,80.558135,UDP1.VIDEO_REX_REQ_V3,7457
30983,80.558135,UDP1.VIDEO_REX_REQ_V3,7461
30984,80.558135,UDP1.VIDEO_REX_REQ_V3,7462
30985,80.558135,UDP1.VIDEO_REX_REQ_V3,7463
30986,80.558135,UDP1.VIDEO_REX_REQ_V3,7464
30987,80.558135,UDP1.VIDEO_REX_REQ_V3,7466
30988,80.563875,UDP1.VIDEO4_ARQ_RES,7439
30989,80.583158,UDP1.VIDEO_REX_REQ_V3,7447
30990,80.583158,UDP1.VIDEO_REX_REQ_V3,7450
30991,80.583158,UDP1.VIDEO_REX_REQ_V3,7451
30992,80.592675,UDP1.VIDEO4_ARQ_RES,7417
30993,80.592675,UDP1.VIDEO4_ARQ_RES,7426
30994,80.592675,UDP1.VIDEO4_ARQ_RES,7457
30995,80.592675,UDP1.VIDEO4_ARQ_RES,7461
30996,80.592675,UDP1.VIDEO4_ARQ_RES,7462
30997,80.592675,UDP1.VIDEO4_ARQ_RES,7463
30998,80.592675,UDP1.VIDEO4_ARQ_RES,7464
30999,80.592676,UDP1.VIDEO4_ARQ_RES,7466
31000,80.607731,UDP1.VIDEO_REX_REQ_V3,7439
31001,80.623442,UDP1.VIDEO4_ARQ_RES,7447
31002,80.623442,UDP1.VIDEO4_ARQ_RES,7450
31003,80.623442,UDP1.VIDEO4_ARQ_RES,7451
31004,80.633116,UDP1.VIDEO_REX_REQ_V3,7417
31005,80.633116,UDP1.VIDEO_REX_REQ_V3,7426
31006,80.633116,UDP1.VIDEO_REX_REQ_V3,7461
31007,80.633116,UDP1.VIDEO_REX_REQ_V3,7462
31008,80.633116,UDP1.VIDEO_REX_REQ_V3,7463
31009,80.633116,UDP1.VIDEO_REX_REQ_V3,7464
31010,80.633116,UDP1.VIDEO_REX_REQ_V3,7466
31011,80.642517,UDP1.VIDEO4_ARQ_RES,7439
31012,80.659515,UDP1.VIDEO_REX_REQ_V3,7447
31013,80.659515,UDP1.VIDEO_REX_REQ_V3,7451
31014,80.659515,UDP1.VIDEO_REX_REQ_V3,7468
31015,80.659515,UDP1.VIDEO_REX_REQ_V3,7469
31016,80.659515,UDP1.VIDEO_REX_REQ_V3,7470
31017,80.659515,UDP1.VIDEO_REX_REQ_V3,7471
31018,80.659515,UDP1.VIDEO_REX_REQ_V3,7472
31019,80.659515,UDP1.VIDEO_REX_REQ_V3,7473
31020,80.659515,UDP1.VIDEO_REX_REQ_V3,7474
31021,80.659515,UDP1.VIDEO_REX_REQ_V3,7475
31022,80.659515,UDP1.VIDEO_REX_REQ_V3,7476
31023,80.659515,UDP1.VIDEO_REX_REQ_V3,7477
31024,80.659515,UDP1.VIDEO_REX_REQ_V3,7478
31025,80.659515,UDP1.VIDEO_REX_REQ_V3,7479
31026,80.659515,UDP1.VIDEO_REX_REQ_V3,7480
31027,80.659515,UDP1.VIDEO_REX_REQ_V3,7481
31028,80.659515,UDP1.VIDEO_REX_REQ_V3,7482
31029,80.66265899999999,UDP1.VIDEO4_ARQ_RES,7417
31030,80.66265899999999,UDP1.VIDEO4_ARQ_RES,7426
31031,80.66265899999999,UDP1.VIDEO4_ARQ_RES,7461
31032,80.66265899999999,UDP1.VIDEO4_ARQ_RES,7462
31033,80.66265899999999,UDP1.VIDEO4_ARQ_RES,7463
31034,80.66265899999999,UDP1.VIDEO4_ARQ_RES,7464
31035,80.66265899999999,UDP1.VIDEO4_ARQ_RES,7466
31036,80.69034,UDP1.VIDEO4_ARQ_RES,7447
31037,80.69034,UDP1.VIDEO4_ARQ_RES,7451
31038,80.69034,UDP1.VIDEO4_ARQ_RES,7468
31039,80.69034,UDP1.VIDEO4_ARQ_RES,7469
31040,80.69034,UDP1.VIDEO4_ARQ_RES,7470
31041,80.69034,UDP1.VIDEO4_ARQ_RES,7471
31042,80.69034,UDP1.VIDEO4_ARQ_RES,7472
31043,80.690341,UDP1.VIDEO4_ARQ_RES,7473
31044,80.690464,UDP1.VIDEO4_ARQ_RES,7474
31045,80.690464,UDP1.VIDEO4_ARQ_RES,7475
31046,80.690464,UDP1.VIDEO4_ARQ_RES,7476
31047,80.690465,UDP1.VIDEO4_ARQ_RES,7477
31048,80.690465,UDP1.VIDEO4_ARQ_RES,7478
31049,80.690465,UDP1.VIDEO4_ARQ_RES,7479
31050,80.690465,UDP1.VIDEO4_ARQ_RES,7480
31051,80.690465,UDP1.VIDEO4_ARQ_RES,7481
31052,80.690523,UDP1.VIDEO4_ARQ_RES,7482
31053,80.710087,UDP1.VIDEO_REX_REQ_V3,7426
31054,80.710087,UDP1.VIDEO_REX_REQ_V3,7463
31055,80.710087,UDP1.VIDEO_REX_REQ_V3,7466
31056,80.734783,UDP1.VIDEO_REX_REQ_V3,7451
31057,80.734783,UDP1.VIDEO_REX_REQ_V3,7471
31058,80.734783,UDP1.VIDEO_REX_REQ_V3,7473
31059,80.734783,UDP1.VIDEO_REX_REQ_V3,7474
31060,80.734783,UDP1.VIDEO_REX_REQ_V3,7475
31061,80.734783,UDP1.VIDEO_REX_REQ_V3,7476
31062,80.734783,UDP1.VIDEO_REX_REQ_V3,7478
31063,80.734783,UDP1.VIDEO_REX_REQ_V3,7480
31064,80.734783,UDP1.VIDEO_REX_REQ_V3,7481
31065,80.734783,UDP1.VIDEO_REX_REQ_V3,7482
31066,80.742231,UDP1.VIDEO4_ARQ_RES,7426
31067,80.742231,UDP1.VIDEO4_ARQ_RES,7463
31068,80.742231,UDP1.VIDEO4_ARQ_RES,7466
31069,80.76244100000001,UDP1.VIDEO4_ARQ_RES,7451
31070,80.76244200000001,UDP1.VIDEO4_ARQ_RES,7471
31071,80.76244200000001,UDP1.VIDEO4_ARQ_RES,7473
31072,80.76244200000001,UDP1.VIDEO4_ARQ_RES,7474
31073,80.76244200000001,UDP1.VIDEO4_ARQ_RES,7475
31074,80.762534,UDP1.VIDEO4_ARQ_RES,7476
31075,80.762535,UDP1.VIDEO4_ARQ_RES,7478
31076,80.762535,UDP1.VIDEO4_ARQ_RES,7480
31077,80.762535,UDP1.VIDEO4_ARQ_RES,7481
31078,80.762535,UDP1.VIDEO4_ARQ_RES,7482
31079,80.785551,UDP1.VIDEO_REX_REQ_V3,7426
31080,80.785551,UDP1.VIDEO_REX_REQ_V3,7463
31081,80.785551,UDP1.VIDEO_REX_REQ_V3,7466
31082,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7451
31083,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7471
31084,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7473
31085,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7474
31086,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7476
31087,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7478
31088,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7481
31089,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7482
31090,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7485
31091,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7486
31092,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7487
31093,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7488
31094,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7489
31095,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7490
31096,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7491
31097,80.81146899999999,UDP1.VIDEO_REX_REQ_V3,7492
31098,80.82223499999999,UDP1.VIDEO4_ARQ_RES,7426
31099,80.82223499999999,UDP1.VIDEO4_ARQ_RES,7463
31100,80.82223499999999,UDP1.VIDEO4_ARQ_RES,7466
31101,80.842355,UDP1.VIDEO4_ARQ_RES,7451
31102,80.842355,UDP1.VIDEO4_ARQ_RES,7471
31103,80.842355,UDP1.VIDEO4_ARQ_RES,7473
31104,80.842355,UDP1.VIDEO4_ARQ_RES,7474
31105,80.842355,UDP1.VIDEO4_ARQ_RES,7476
31106,80.84244100000001,UDP1.VIDEO4_ARQ_RES,7478
31107,80.84244100000001,UDP1.VIDEO4_ARQ_RES,7481
31108,80.84244100000001,UDP1.VIDEO4_ARQ_RES,7482
31109,80.84244100000001,UDP1.VIDEO4_ARQ_RES,7485
31110,80.84244100000001,UDP1.VIDEO4_ARQ_RES,7486
31111,80.84244100000001,UDP1.VIDEO4_ARQ_RES,7487
31112,80.84244100000001,UDP1.VIDEO4_ARQ_RES,7488
31113,80.84244100000001,UDP1.VIDEO4_ARQ_RES,7489
31114,80.842511,UDP1.VIDEO4_ARQ_RES,7490
31115,80.842511,UDP1.VIDEO4_ARQ_RES,7491
31116,80.842511,UDP1.VIDEO4_ARQ_RES,7492
31117,80.862115,UDP1.VIDEO_REX_REQ_V3,7426
31118,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7451
31119,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7474
31120,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7476
31121,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7481
31122,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7482
31123,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7485
31124,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7486
31125,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7492
31126,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7494
31127,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7495
31128,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7496
31129,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7497
31130,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7499
31131,80.88709399999999,UDP1.VIDEO_REX_REQ_V3,7501
31132,80.892442,UDP1.VIDEO4_ARQ_RES,7426
31133,80.922679,UDP1.VIDEO4_ARQ_RES,7451
31134,80.922679,UDP1.VIDEO4_ARQ_RES,7474
31135,80.922679,UDP1.VIDEO4_ARQ_RES,7476
31136,80.922679,UDP1.VIDEO4_ARQ_RES,7481
31137,80.922768,UDP1.VIDEO4_ARQ_RES,7482
31138,80.922768,UDP1.VIDEO4_ARQ_RES,7485
31139,80.922768,UDP1.VIDEO4_ARQ_RES,7486
31140,80.922768,UDP1.VIDEO4_ARQ_RES,7492
31141,80.922768,UDP1.VIDEO4_ARQ_RES,7494
31142,80.922768,UDP1.VIDEO4_ARQ_RES,7495
31143,80.92276899999999,UDP1.VIDEO4_ARQ_RES,7496
31144,80.92276899999999,UDP1.VIDEO4_ARQ_RES,7497
31145,80.922832,UDP1.VIDEO4_ARQ_RES,7499
31146,80.922833,UDP1.VIDEO4_ARQ_RES,7501
31147,80.93695699999999,UDP1.VIDEO_REX_REQ_V3,7503
31148,80.962863,UDP1.VIDEO_REX_REQ_V3,7474
31149,80.962863,UDP1.VIDEO_REX_REQ_V3,7476
31150,80.962863,UDP1.VIDEO_REX_REQ_V3,7481
31151,80.962863,UDP1.VIDEO_REX_REQ_V3,7482
31152,80.962863,UDP1.VIDEO_REX_REQ_V3,7492
31153,80.962863,UDP1.VIDEO_REX_REQ_V3,7497
31154,80.962863,UDP1.VIDEO_REX_REQ_V3,7499
31155,80.962863,UDP1.VIDEO_REX_REQ_V3,7501
31156,80.972501,UDP1.VIDEO4_ARQ_RES,7503
31157,80.99023000000001,UDP1.VIDEO4_ARQ_RES,7474
31158,80.99023000000001,UDP1.VIDEO4_ARQ_RES,7476
31159,80.99023100000001,UDP1.VIDEO4_ARQ_RES,7481
31160,80.99023100000001,UDP1.VIDEO4_ARQ_RES,7482
31161,80.99023100000001,UDP1.VIDEO4_ARQ_RES,7492
31162,80.99023100000001,UDP1.VIDEO4_ARQ_RES,7497
31163,80.99023100000001,UDP1.VIDEO4_ARQ_RES,7499
31164,80.99023100000001,UDP1.VIDEO4_ARQ_RES,7501
31165,81.01262,UDP1.VIDEO_REX_REQ_V3,7503
31166,81.01262,UDP1.VIDEO_REX_REQ_V3,7506
