"No.","Time","Source","Destination","Protocol","frame","subseq","seq","ts","pkt_cnt","stream_type","frame_type"
"66172","102.120462","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2529","2","8880","48380","6","0","1"
"66173","102.120463","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2529","3","8881","48381","6","0","1"
"66174","102.120463","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2529","4","8882","48381","6","0","1"
"66175","102.120463","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2529","5","8883","48381","6","0","1"
"66180","102.120556","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2530","0","8884","48446","5","0","1"
"66181","102.120556","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2530","1","8885","48446","5","0","1"
"66182","102.120556","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2530","2","8886","48446","5","0","1"
"66183","102.120556","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2530","3","8887","48447","5","0","1"
"66184","102.120607","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2530","4","8888","48447","5","0","1"
"66206","102.193120","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2531","0","8889","48511","5","0","1"
"66207","102.193120","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2531","1","8890","48512","5","0","1"
"66208","102.193121","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2531","2","8891","48513","5","0","1"
"66209","102.193121","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2531","3","8892","48513","5","0","1"
"66210","102.193121","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2531","4","8893","48514","5","0","1"
"66259","102.240189","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2532","0","8894","48568","5","0","1"
"66260","102.240189","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2532","1","8895","48568","5","0","1"
"66261","102.240190","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2532","2","8896","48568","5","0","1"
"66266","102.252948","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2532","3","8897","48568","5","0","1"
"66267","102.252948","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2532","4","8898","48569","5","0","1"
"66313","102.312395","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2533","0","8899","48637","5","0","1"
"66314","102.312395","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2533","1","8900","48638","5","0","1"
"66315","102.312395","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2533","2","8901","48638","5","0","1"
"66316","102.312395","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2533","3","8902","48638","5","0","1"
"66317","102.312451","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2533","4","8903","48638","5","0","1"
"66339","102.380206","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2534","0","8904","48705","5","0","1"
"66340","102.380206","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2534","1","8905","48705","5","0","1"
"66341","102.380206","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2534","2","8906","48706","5","0","1"
"66342","102.380207","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2534","3","8907","48706","5","0","1"
"66343","102.380207","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2534","4","8908","48706","5","0","1"
"66383","102.453420","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2535","0","8909","48775","5","0","1"
"66384","102.453420","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2535","1","8910","48775","5","0","1"
"66385","102.453420","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2535","2","8911","48776","5","0","1"
"66386","102.453420","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2535","3","8912","48776","5","0","1"
"66387","102.453420","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2535","4","8913","48776","5","0","1"
"66428","102.521303","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2536","0","8914","48844","4","0","1"
"66429","102.521303","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2536","1","8915","48845","4","0","1"
"66430","102.521303","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2536","2","8916","48845","4","0","1"
"66431","102.521304","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2536","3","8917","48845","4","0","1"
"66465","102.579574","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2537","0","8918","48910","5","0","1"
"66468","102.592987","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2537","1","8919","48911","5","0","1"
"66469","102.592987","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2537","2","8920","48911","5","0","1"
"66470","102.592987","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2537","3","8921","48911","5","0","1"
"66471","102.592988","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2537","4","8922","48912","5","0","1"
"66527","102.640178","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2538","0","8923","48966","5","0","1"
"66528","102.640178","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2538","1","8924","48966","5","0","1"
"66529","102.640178","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2538","2","8925","48967","5","0","1"
"66530","102.640178","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2538","3","8926","48967","5","0","1"
"66531","102.640178","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2538","4","8927","48967","5","0","1"
"66610","102.792150","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2539","0","8928","49040","5","0","1"
"66613","102.801566","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2539","1","8929","49040","5","0","1"
"66614","102.801566","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2539","2","8930","49040","5","0","1"
"66615","102.801566","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2539","3","8931","49041","5","0","1"
"66617","102.801566","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2539","4","8932","49041","5","0","1"
"66622","102.801657","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2540","0","8933","49099","6","0","1"
"66623","102.801657","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2540","1","8934","49100","6","0","1"
"66624","102.801657","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2540","2","8935","49101","6","0","1"
"66625","102.801658","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2540","3","8936","49101","6","0","1"
"66626","102.801658","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2540","4","8937","49101","6","0","1"
"66627","102.801658","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2540","5","8938","49101","6","0","1"
"66664","102.840064","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2541","0","8939","49167","6","0","1"
"66665","102.840065","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2541","1","8940","49167","6","0","1"
"66666","102.840065","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2541","2","8941","49168","6","0","1"
"66667","102.840065","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2541","3","8942","49168","6","0","1"
"66671","102.853270","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2541","4","8943","49168","6","0","1"
"66683","102.853363","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2541","5","8944","49168","6","0","1"
"66724","102.912421","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2542","0","8945","49235","5","0","1"
"66725","102.912422","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2542","1","8946","49236","5","0","1"
"66726","102.912480","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2542","2","8947","49236","5","0","1"
"66727","102.912480","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2542","3","8948","49236","5","0","1"
"66728","102.912480","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2542","4","8949","49236","5","0","1"
"66766","102.972130","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2543","0","8950","49302","5","0","1"
"66770","102.980412","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2543","1","8951","49304","5","0","1"
"66771","102.980412","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2543","2","8952","49305","5","0","1"
"66777","102.980413","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2543","3","8953","49305","5","0","1"
"66778","102.980507","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2543","4","8954","49306","5","0","1"
"66828","103.040153","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2544","0","8955","49367","5","0","1"
"66829","103.040153","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2544","1","8956","49368","5","0","1"
"66830","103.040153","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2544","2","8957","49368","5","0","1"
"66832","103.052377","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2544","3","8958","49368","5","0","1"
"66833","103.052377","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2544","4","8959","49369","5","0","1"
"66877","103.112371","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2545","0","8960","49441","5","0","1"
"66878","103.112371","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2545","1","8961","49442","5","0","1"
"66881","103.120295","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2545","2","8962","49442","5","0","1"
"66882","103.120296","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2545","3","8963","49442","5","0","1"
"66883","103.120296","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2545","4","8964","49442","5","0","1"
"66901","103.172116","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2546","0","8965","49499","5","0","1"
"66902","103.172116","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2546","1","8966","49500","5","0","1"
"66903","103.172117","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2546","2","8967","49500","5","0","1"
"66906","103.181256","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2546","3","8968","49501","5","0","1"
"66907","103.181257","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2546","4","8969","49501","5","0","1"
"66954","103.239761","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2547","0","8970","49568","5","0","1"
"66955","103.239762","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2547","1","8971","49568","5","0","1"
"66957","103.252556","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2547","2","8972","49569","5","0","1"
"66958","103.252557","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2547","3","8973","49569","5","0","1"
"66959","103.252557","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2547","4","8974","49569","5","0","1"
"66988","103.312559","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2548","0","8975","49625","5","0","1"
"66999","103.312658","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2548","1","8976","49625","5","0","1"
"67000","103.312658","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2548","2","8977","49626","5","0","1"
"67004","103.312725","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2548","3","8978","49626","5","0","1"
"67005","103.312725","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2548","4","8979","49626","5","0","1"
"67040","103.372193","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2549","0","8980","49700","5","0","1"
"67041","103.372193","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2549","1","8981","49700","5","0","1"
"67042","103.372193","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2549","2","8982","49700","5","0","1"
"67048","103.382228","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2549","3","8983","49701","5","0","1"
"67049","103.382228","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2549","4","8984","49701","5","0","1"
"67095","103.432186","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2550","0","8985","49760","5","0","1"
"67096","103.432186","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2550","1","8986","49761","5","0","1"
"67097","103.432186","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2550","2","8987","49761","5","0","1"
"67102","103.440507","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2550","3","8988","49761","5","0","1"
"67103","103.440508","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2550","4","8989","49761","5","0","1"
"67131","103.502534","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2551","0","8990","49824","5","0","1"
"67132","103.502534","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2551","1","8991","49824","5","0","1"
"67133","103.502535","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2551","2","8992","49825","5","0","1"
"67134","103.502535","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2551","3","8993","49825","5","0","1"
"67135","103.502535","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2551","4","8994","49825","5","0","1"
"67190","103.571969","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2552","0","8995","49892","5","0","1"
"67192","103.571969","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2552","1","8996","49892","5","0","1"
"67193","103.571969","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2552","2","8997","49893","5","0","1"
"67194","103.571969","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2552","3","8998","49893","5","0","1"
"67195","103.571970","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2552","4","8999","49893","5","0","1"
"67240","103.633417","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2553","0","9000","49956","5","0","1"
"67241","103.633417","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2553","1","9001","49957","5","0","1"
"67242","103.633417","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2553","2","9002","49957","5","0","1"
"67243","103.633417","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2553","3","9003","49957","5","0","1"
"67244","103.633417","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2553","4","9004","49957","5","0","1"
"67275","103.702326","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2554","0","9005","50023","5","0","1"
"67276","103.702326","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2554","1","9006","50023","5","0","1"
"67277","103.702326","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2554","2","9007","50023","5","0","1"
"67279","103.702327","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2554","3","9008","50023","5","0","1"
"67280","103.702327","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2554","4","9009","50023","5","0","1"
"67324","103.760814","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2555","0","9010","50089","5","0","1"
"67325","103.760814","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2555","1","9011","50091","5","0","1"
"67329","103.772361","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2555","2","9012","50091","5","0","1"
"67330","103.772361","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2555","3","9013","50092","5","0","1"
"67331","103.772361","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2555","4","9014","50092","5","0","1"
"67377","103.832614","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2556","0","9015","50158","5","0","1"
"67378","103.832614","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2556","1","9016","50159","5","0","1"
"67379","103.832614","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2556","2","9017","50160","5","0","1"
"67382","103.842375","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2556","3","9018","50161","5","0","1"
"67387","103.842376","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2556","4","9019","50161","5","0","1"
"67409","103.901323","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2557","0","9020","50223","4","0","1"
"67410","103.901324","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2557","1","9021","50224","4","0","1"
"67411","103.901324","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2557","2","9022","50224","4","0","1"
"67416","103.901324","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2557","3","9023","50224","4","0","1"
"67467","103.992831","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2558","0","9024","50290","4","0","1"
"67468","103.992831","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2558","1","9025","50290","4","0","1"
"67469","103.992831","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2558","2","9026","50291","4","0","1"
"67470","103.992832","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2558","3","9027","50291","4","0","1"
"67495","104.032737","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2559","0","9028","50354","4","0","1"
"67496","104.032737","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2559","1","9029","50355","4","0","1"
"67497","104.032737","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2559","2","9030","50355","4","0","1"
"67513","104.032882","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2559","3","9031","50355","4","0","1"
"67550","104.103249","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2560","0","9032","50421","4","0","1"
"67551","104.103249","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2560","1","9033","50422","4","0","1"
"67553","104.103249","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2560","2","9034","50422","4","0","1"
"67554","104.103249","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2560","3","9035","50422","4","0","1"
"67600","104.160170","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2561","0","9036","50489","4","0","1"
"67602","104.173695","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2561","1","9037","50489","4","0","1"
"67603","104.173695","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2561","2","9038","50490","4","0","1"
"67604","104.173695","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2561","3","9039","50490","4","0","1"
"67652","104.233433","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2562","0","9040","50557","4","0","1"
"67653","104.233434","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2562","1","9041","50558","4","0","1"
"67654","104.233434","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2562","2","9042","50558","4","0","1"
"67655","104.233434","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2562","3","9043","50558","4","0","1"
"67682","104.303431","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2563","0","9044","50623","6","0","1"
"67683","104.303431","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2563","1","9045","50624","6","0","1"
"67684","104.303432","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2563","2","9046","50625","6","0","1"
"67685","104.303432","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2563","3","9047","50625","6","0","1"
"67686","104.303432","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2563","4","9048","50625","6","0","1"
"67687","104.303432","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2563","5","9049","50626","6","0","1"
"67730","104.360369","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2564","0","9050","50689","6","0","1"
"67731","104.360430","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2564","1","9051","50690","6","0","1"
"67732","104.360430","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2564","2","9052","50690","6","0","1"
"67734","104.371791","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2564","3","9053","50690","6","0","1"
"67735","104.371791","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2564","4","9054","50690","6","0","1"
"67738","104.371792","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2564","5","9055","50690","6","0","1"
"67783","104.433394","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2565","0","9056","50756","6","0","1"
"67784","104.433394","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2565","1","9057","50756","6","0","1"
"67785","104.433395","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2565","2","9058","50756","6","0","1"
"67786","104.433395","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2565","3","9059","50756","6","0","1"
"67787","104.433395","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2565","4","9060","50756","6","0","1"
"67788","104.433395","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2565","5","9061","50757","6","0","1"
"67828","104.503521","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2566","0","9062","50824","6","0","1"
"67829","104.503521","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2566","1","9063","50824","6","0","1"
"67830","104.503521","58.211.82.170","192.168.1.2","UDP1.VIDEO4","2566","2","9064","50825","6","0","1"
